buySell,clientName,date,name,qty,remarks,symbol,watp
BUY,ADANI INFRA (INDIA) LIMITED,04-Aug-2026,Adani Power Limited,124800000,,ADANIPOWER,210.5
BUY,BACHHRAJ & CO PRIVATE LIMITED,04-Aug-2026,Bajaj Auto Limited,25000,,BAJAJ-AUTO,11600
BUY,ABS DIRECT EQUITY FUND LLC - INDIA SERIES 1,04-Aug-2026,Meesho Limited,32500,,MEESHO,186
BUY,UTI MUTUAL FUND,04-Aug-2026,Meesho Limited,5783600,,MEESHO,186
BUY,TCW WHITE OAK EMERGING MARKETS EQUITY FUND,04-Aug-2026,Meesho Limited,25600,,MEESHO,186
BUY,SUSQUEHANNA PACIFIC PTY LTD,04-Aug-2026,Meesho Limited,1345000,,MEESHO,186
BUY,SOCIETE GENERALE,04-Aug-2026,Meesho Limited,11200000,,MEESHO,186
BUY,PRUDENTIAL HONG KONG LIMITED,04-Aug-2026,Meesho Limited,1001333,,MEESHO,186
BUY,NRSGVCC,04-Aug-2026,Meesho Limited,4100000,,MEESHO,186
BUY,MORGAN STANLEY ASIA SINGAPORE PTE,04-Aug-2026,Meesho Limited,3958350,,MEESHO,186
BUY,MORGAN STANLEY ASIA SINGAPORE PTE,04-Aug-2026,Meesho Limited,1345000,,MEESHO,186
BUY,KOTAK MAHINDRA MUTUAL FUND,04-Aug-2026,Meesho Limited,1345000,,MEESHO,186
BUY,INDIA ACORN FUND LTD,04-Aug-2026,Meesho Limited,448600,,MEESHO,186
BUY,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,04-Aug-2026,Meesho Limited,3600800,,MEESHO,186
BUY,HSBC MUTUAL FUND,04-Aug-2026,Meesho Limited,5358800,,MEESHO,186
BUY,GOLDMAN SACHS BANK EUROPE SE,04-Aug-2026,Meesho Limited,2158350,,MEESHO,186
BUY,GHISALLO MASTER FUND LP,04-Aug-2026,Meesho Limited,6200000,,MEESHO,186
BUY,FRANKLIN TEMPLETON MUTUAL FUND,04-Aug-2026,Meesho Limited,4209000,,MEESHO,186
BUY,FIDELITY RUTLAND SQUARE TRUST II: STRATEGIC ADVISERS EMERGING MARKETS FUND,04-Aug-2026,Meesho Limited,10200,,MEESHO,186
BUY,FIDELITY RUTLAND SQUARE TRUST II STRATEGIC ADVISERS FID EMG MARKETS FUND,04-Aug-2026,Meesho Limited,71700,,MEESHO,186
BUY,FIDELITY INVESTMENT TRUST FIDELITY SERIES EMERGING MARKETS OPPOR FUND,04-Aug-2026,Meesho Limited,3421800,,MEESHO,186
BUY,FIDELITY INDIA FUND,04-Aug-2026,Meesho Limited,740458,,MEESHO,186
BUY,FIDELITY FUNDS.- INDIA FOCUS FUND,04-Aug-2026,Meesho Limited,8407738,,MEESHO,186
BUY,ABU DHABI INVESTMENT AUTHORITY,04-Aug-2026,Meesho Limited,2123000,,MEESHO,186
BUY,ADITYA BIRLA SUN LIFE MUTUAL FUND,04-Aug-2026,Meesho Limited,8821600,,MEESHO,186
BUY,ASHOKA INDIA EQUITY INVESTMENT TRUST PLC,04-Aug-2026,Meesho Limited,1350000,,MEESHO,186
BUY,ASHOKA WHITEOAK EMERGING MARKETS EQUITY EX CHINA FUND,04-Aug-2026,Meesho Limited,348200,,MEESHO,186
BUY,ASHOKA WHITEOAK ICAV - ASHOKA WHITEOAK INDIA ESG FUND,04-Aug-2026,Meesho Limited,9800,,MEESHO,186
